2026-05-11T15:53:13.606+0700	INFO	livekit	server/main.go:210	starting in development mode
2026-05-11T16:04:45.481+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag juOzWwQuOVgUvZCM\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}}
2026-05-11T16:04:45.481+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_oCa87yEireCM", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag juOzWwQuOVgUvZCM\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.481+0700	DEBUG	livekit.transport	rtc/transport.go:2420	added ICE candidate	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "candidate": {"candidate":"candidate:1150523177 1 udp 2122260223 192.168.100.231 64802 typ host generation 0 ufrag F1Q4 network-id 1 network-cost 50","sdpMid":"0","sdpMLineIndex":0,"usernameFragment":null}}
2026-05-11T16:04:45.481+0700	DEBUG	livekit	service/rtcservice.go:611	received answer	{"connID": "CO_oCa87yEireCM", "answer": {"Answer":{"type":"answer","sdp":"v=0\r\no=- 7145618644718707953 2 IN IP4 127.0.0.1\r\ns=-\r\nt=0 0\r\na=group:BUNDLE 0\r\na=extmap-allow-mixed\r\na=msid-semantic: WMS\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=ice-ufrag:S/li\r\na=ice-pwd:q9h58vccio8IuzaIDmAsXSqe\r\na=ice-options:trickle\r\na=fingerprint:sha-256 CF:E6:BF:8C:AF:AB:64:62:31:CA:66:27:E3:08:79:98:AF:87:FF:88:0B:D8:A2:D0:C2:4E:40:0B:10:4C:06:28\r\na=setup:active\r\na=mid:0\r\na=sctp-port:5000\r\na=max-message-size:65535\r\n"}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.481+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_oCa87yEireCM", "request": {"Trickle":{"candidateInit":"{\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"candidate\":\"candidate:524922274 1 udp 2122260223 192.168.100.231 60384 typ host generation 0 ufrag S/li network-id 1 network-cost 50\"}","target":1}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.481+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "request": {"answer": {"type": "answer", "sdp": "v=0\r\no=- 7145618644718707953 2 IN IP4 127.0.0.1\r\ns=-\r\nt=0 0\r\na=group:BUNDLE 0\r\na=extmap-allow-mixed\r\na=msid-semantic: WMS\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=ice-ufrag:S/li\r\na=ice-pwd:q9h58vccio8IuzaIDmAsXSqe\r\na=ice-options:trickle\r\na=fingerprint:sha-256 CF:E6:BF:8C:AF:AB:64:62:31:CA:66:27:E3:08:79:98:AF:87:FF:88:0B:D8:A2:D0:C2:4E:40:0B:10:4C:06:28\r\na=setup:active\r\na=mid:0\r\na=sctp-port:5000\r\na=max-message-size:65535\r\n"}}}
2026-05-11T16:04:45.481+0700	DEBUG	livekit.sub	rtc/participant.go:1227	received answer	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "answer": {"type":"answer","sdp":"v=0\r\no=- 7145618644718707953 2 IN IP4 127.0.0.1\r\ns=-\r\nt=0 0\r\na=group:BUNDLE 0\r\na=extmap-allow-mixed\r\na=msid-semantic: WMS\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=ice-ufrag:S/li\r\na=ice-pwd:q9h58vccio8IuzaIDmAsXSqe\r\na=ice-options:trickle\r\na=fingerprint:sha-256 CF:E6:BF:8C:AF:AB:64:62:31:CA:66:27:E3:08:79:98:AF:87:FF:88:0B:D8:A2:D0:C2:4E:40:0B:10:4C:06:28\r\na=setup:active\r\na=mid:0\r\na=sctp-port:5000\r\na=max-message-size:65535\r\n"}, "answerId": 0}
2026-05-11T16:04:45.481+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "request": {"trickle": {"candidateInit": "{\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"candidate\":\"candidate:524922274 1 udp 2122260223 192.168.100.231 60384 typ host generation 0 ufrag S/li network-id 1 network-cost 50\"}", "target": "SUBSCRIBER"}}}
2026-05-11T16:04:45.481+0700	DEBUG	livekit.transport	rtc/transport.go:2878	processing answer	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "answerId": 0}
2026-05-11T16:04:45.481+0700	DEBUG	livekit.transport	rtc/transport.go:2420	added ICE candidate	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "candidate": {"candidate":"candidate:524922274 1 udp 2122260223 192.168.100.231 60384 typ host generation 0 ufrag S/li network-id 1 network-cost 50","sdpMid":"0","sdpMLineIndex":0,"usernameFragment":null}}
2026-05-11T16:04:45.482+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:04:45.482+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "state": "checking"}
2026-05-11T16:04:45.482+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:04:45.482+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "state": "connecting"}
2026-05-11T16:04:45.482+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_oCa87yEireCM", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.482+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "state": "connected"}
2026-05-11T16:04:45.482+0700	DEBUG	livekit.transport	rtc/transport.go:700	setting connection timer after ICE connected	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "timeout": "10s", "iceDuration": "1.648666ms"}
2026-05-11T16:04:45.482+0700	DEBUG	livekit.transport	rtc/transport.go:626	selected ICE candidate pair changed	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "pair": {"localProtocol": "udp", "localCandidateType": "host", "localAddress": "192.168.100.231", "localPort": 7882, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAddress": "192.168.100.231", "remotePort": 64802}}
2026-05-11T16:04:45.483+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "state": "connected"}
2026-05-11T16:04:45.483+0700	DEBUG	livekit.transport	rtc/transport.go:626	selected ICE candidate pair changed	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "pair": {"localProtocol": "udp", "localCandidateType": "host", "localAddress": "192.168.100.231", "localPort": 7882, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAddress": "192.168.100.231", "remotePort": 60384}}
2026-05-11T16:04:45.483+0700	DEBUG	livekit.transport	rtc/transport.go:700	setting connection timer after ICE connected	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "timeout": "10s", "iceDuration": "1.076375ms"}
2026-05-11T16:04:45.485+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "state": "connected"}
2026-05-11T16:04:45.485+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "state": "connected"}
2026-05-11T16:04:45.485+0700	DEBUG	livekit	rtc/participant.go:2139	updating participant state	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "state": "ACTIVE"}
2026-05-11T16:04:45.485+0700	INFO	livekit	rtc/room.go:1262	participant active	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "publisherCandidates": ["[local][selected:1][trickle] udp4 host 192.168.100.231:7882 (resolved: 192.168.100.231:7882)", "[local][trickle] tcp4 host 192.168.100.231:7881 (resolved: 192.168.100.231:7881)", "[remote][selected:1][trickle] udp host 192.168.100.231:64802"], "subscriberCandidates": ["[local][selected:1][trickle] udp4 host 192.168.100.231:7882 (resolved: 192.168.100.231:7882)", "[local][trickle] tcp4 host 192.168.100.231:7881 (resolved: 192.168.100.231:7881)", "[remote][selected:1][trickle] udp host 192.168.100.231:60384"], "connectionType": "udp", "clientInfo": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "connectTime": "24.625ms"}
2026-05-11T16:04:45.486+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_reliable data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:04:45.487+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_lossy data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:04:45.487+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_data_track data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:04:45.486+0700	DEBUG	livekit.transport	rtc/transport.go:864	_data_track data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:04:45.486+0700	DEBUG	livekit.transport	rtc/transport.go:864	_reliable data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:04:45.486+0700	DEBUG	livekit.transport	rtc/transport.go:864	_lossy data channel open	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:04:45.520+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:04:45.520+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:04:45.520+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_oCa87yEireCM", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag wTGltKPFLWBiPJxp\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_oCa87yEireCM", "request": {"Leave":{"reason":1}}, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "request": {"leave": {"reason": "CLIENT_INITIATED", "action": "DISCONNECT"}}}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	signalling/signalhandler.go:98	client leaving room	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "reason": "CLIENT_REQUEST_LEAVE"}
2026-05-11T16:04:45.531+0700	INFO	livekit	rtc/participant.go:1392	participant closing	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "sendLeave": true, "reason": "CLIENT_REQUEST_LEAVE", "isExpectedToResume": false, "clientInfo": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "kind": "STANDARD", "sessionDuration": "46.129917ms"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	service/rtcservice.go:432	finishing WS connection	{"connID": "CO_oCa87yEireCM", "closedByClient": true, "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "response": {"leave": {"reason": "CLIENT_INITIATED", "action": "DISCONNECT"}}}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	rtc/participant.go:2139	updating participant state	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "state": "DISCONNECTED"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	signalling/signallerasyncbase.go:60	closing signal connection	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "reason": "PARTICIPANT_CLOSE", "connID": "CO_oCa87yEireCM"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	service/rtcservice.go:499	nothing to read from response source	{"connID": "CO_oCa87yEireCM", "room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "joinDuration": "46.543875ms"}
2026-05-11T16:04:45.531+0700	DEBUG	livekit	service/roommanager.go:717	RTC session finishing	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "connID": "CO_oCa87yEireCM"}
2026-05-11T16:04:45.532+0700	DEBUG	livekit	signalling/signallerasync.go:65	could not send message to participant, participant disconnected	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "messageType": "*livekit.SignalResponse_DataTrackSubscriberHandles"}
2026-05-11T16:04:45.532+0700	DEBUG	livekit	routing/signal.go:139	signal stream closed	{"room": "kiosk-room", "reqNodeID": "ND_VANKS5F48CZ4", "participant": "kimberly-agent", "connID": "CO_oCa87yEireCM", "participantInit": {"Identity": "kimberly-agent", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "kimberly-agent", "Kind": "", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": "not-set", "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": false, "CanSubscribeMetrics": "not-set", "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}, "startSession": {"roomName": "kiosk-room", "identity": "kimberly-agent", "connectionID": "CO_oCa87yEireCM", "autoSubscribe": true, "client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1", "address": "::1"}, "name": "Kimberly", "grantsJson": "{\"identity\":\"kimberly-agent\",\"name\":\"Kimberly\",\"video\":{\"roomJoin\":true,\"room\":\"kiosk-room\",\"canPublish\":true,\"canSubscribe\":true,\"canPublishData\":true}}", "reconnectReason": "RR_UNKNOWN", "createRoom": {"name": "kiosk-room"}}, "error": "stream closed"}
2026-05-11T16:04:45.532+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "label": "_lossy", "error": "[0x191a83a5ec08] abort chunk, with following errors: (User Initiated Abort: Close called)"}
2026-05-11T16:04:45.532+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "label": "_data_track", "error": "[0x191a83a5ec08] abort chunk, with following errors: (User Initiated Abort: Close called)"}
2026-05-11T16:04:45.532+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "PUBLISHER", "label": "_reliable", "error": "[0x191a83a5ec08] abort chunk, with following errors: (User Initiated Abort: Close called)"}
2026-05-11T16:04:45.531+0700	INFO	livekit	telemetry/events.go:196	stats worker active	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "worker": {"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "isConnected": true, "closedAt": "0001-01-01T00:00:00.000Z", "refCount": {"count": 1}}}
2026-05-11T16:04:45.532+0700	WARN	livekit.transport	rtc/transport.go:1294	error reading data channel	{"room": "kiosk-room", "roomID": "RM_mBcbQSaWAoNY", "participant": "kimberly-agent", "participantID": "PA_KkbvcWhjTxyM", "remote": false, "transport": "SUBSCRIBER", "label": "_reliable", "error": "[0x191a8378c308] abort chunk, with following errors: (User Initiated Abort: Close called)"}
